image_path,MI,dataset_grade
images/cow_1-_626_jpg.rf.1d713d435b81938523354949efe2602b.jpg,0.0063832065974081,0
images/cow_1-_826_jpg.rf.295228cbf995ada0ae981dd9dcad0552.jpg,0.0171253681086303,0
images/cow_1-_2791_jpg.rf.7f23c35e68ada742b0a9f0168985bfad.jpg,0.0114405671615771,0
images/cow_1-_1157_jpg.rf.41f6ce94481577171e754f22e8a2ba00.jpg,0.050553762868929,0
images/cow_1-_5944_jpg.rf.ed9b48bce2992743d324251922dc243e.jpg,0.0286433860842762,0
images/cow_1-_5434_jpg.rf.492f137b12edb7162fe9e551996dca22.jpg,0.0068719903691813,0
images/cow_1-_5722_jpg.rf.853c3e398d81d5f74c49ab36464171a5.jpg,0.0352450284090909,0
images/cow_1-_3688_jpg.rf.363be3db1bf45e7fe994f6dc0a756c8c.jpg,0.0446889444852633,0
images/cow_1-_1965_jpg.rf.1b9f142c2c1518cef7213b1704fb70f7.jpg,0.0330835084198312,0
images/cow_1-_2928_jpg.rf.7ed84ee95dac19738b0cfe65ce008825.jpg,0.0168967587034813,0
images/cow_1-_4279_jpg.rf.7c6f549289c406d08871237d89fe601d.jpg,0.0042811912995572,0
images/cow_1-_5028_jpg.rf.aeaa6a2a3eb8c1f74dabb0dd527b14bf.jpg,0.0080233015260355,0
images/cow_1-_2364_jpg.rf.388c07695b25566dcac6ee2248a7a58c.jpg,0.0306053919217116,0
images/cow_1-_1507_jpg.rf.16e97c0d54ebff18afc0a9bd9baf04b6.jpg,0.0133673199716967,0
images/cow_1-_195_jpg.rf.97226a6aed377b8765c4573a31d4b35b.jpg,0.0018364985509707,0
images/cow_1-_3950_jpg.rf.31076b53b32053f959a00f29a627c6b5.jpg,0.012822403163005,0
images/cow_1-_1117_jpg.rf.93eda96281cc75e5796ea9ef9a207324.jpg,0.0115526198094058,0
images/cow_1-_2981_jpg.rf.b5132fe51e260f258025639e35d1df4d.jpg,0.0507513467536149,0
images/cow_1-_2917_jpg.rf.93dec2a738343f37829d852ce119098c.jpg,0.0174538600903884,0
images/cow_1-_3263_jpg.rf.e80e5791bc2c477ffe4527cdfbb9219c.jpg,0.0298465522466183,0
images/cow_1-_4592_jpg.rf.4c8df3d1a66b68a750e7875421f00ab3.jpg,0.0704170590200783,0
images/cow_1-_1518_jpg.rf.03248a89c57426f7c156aef402b7df4d.jpg,0.0408229076468304,0
images/cow_1-_2597_jpg.rf.4c12b41673ff1d9c4ea315424ca3192a.jpg,0.0447722067385965,0
images/cow_1-_4680_jpg.rf.b7261a73630364cb8e7b805d93c4419f.jpg,0.0014163556757074,0
images/cow_1-_2485_jpg.rf.ea063a7ec6bb74871fd1aa1a70011795.jpg,0.0265931103657963,0
images/cow_1-_2201_jpg.rf.76f8104c1e787b95ce848b4476fe1ed8.jpg,0.0399033223680731,0
images/cow_1-_2221_jpg.rf.25ccf01d994e665cc4c1af73f13e0e56.jpg,0.0160562896859447,0
images/cow_1-_3404_jpg.rf.3a7c731d235bdf5030a288a5a248923c.jpg,0.0696044909119407,0
images/cow_1-_5679_jpg.rf.6cbaabb54e9891da13c85ef3bccf98ad.jpg,0.0511628155583706,0
images/cow_1-_5568_jpg.rf.b54a92024bd1d9d3c18d01b3eed57508.jpg,0.0173843408516246,0
images/cow_1-_2567_jpg.rf.1ded4689247a48a07cb5ff0dbf19ee71.jpg,0.0116820062813189,0
images/cow_1-_1758_jpg.rf.7051679da576942addc3fc4ec2107524.jpg,0.0293883109785053,0
images/cow_1-_5298_jpg.rf.cbe4c425dac3f3c57a3aa32f9ed6f3c7.jpg,0.0375900239237415,0
images/cow_1-_3237_jpg.rf.b6a758d00adde84306679e0acacb12d6.jpg,0.0111132274512102,0
images/cow_1-_4565_jpg.rf.55936086a23c324056e7cb1d64735441.jpg,0.0213322576927509,0
images/cow_1-_2050_jpg.rf.0d98900ec670745ff4f2b33899353661.jpg,0.0216282368647957,0
images/cow_1-_771_jpg.rf.c65ff72b9b74a2b3345c73c6718afb14.jpg,0.0261495176066279,0
images/cow_1-_2957_jpg.rf.de6f1bf4c4122cc4ad59448eaec6fedd.jpg,0.0273876298702929,0
images/cow_1-_1076_jpg.rf.6ec98d828c4cff634d36b64583d9f3c9.jpg,0.0199459419641086,0
images/cow_1-_5609_jpg.rf.8bc6b2b2fef16823c44543c583097822.jpg,0.0177806628235974,0
images/cow_1-_4448_jpg.rf.61d5ba32ea15d662a829554b455eb102.jpg,0.0075312052026152,0
images/cow_1-_2963_jpg.rf.71021cef70645dffebcb2fd45a7c78e1.jpg,0.018850852058513,0
images/cow_1-_5596_jpg.rf.0d86437db3cae0b5864daabb34ff7341.jpg,0.0051181038797487,0
images/cow_1-_762_jpg.rf.0b2fe0543541d481107294f1a931f1cc.jpg,0.0259304204108069,0
images/cow_1-_4610_jpg.rf.6e99ac143fd8a4d6427cc3a4ed7201ad.jpg,0.0002403112955551,0
images/cow_1-_2663_jpg.rf.eb3ba5a2d9169a15f6aa9f1027c41edf.jpg,0.0369162112160883,0
images/cow_1-_4774_jpg.rf.5938b0c3269c2fc8546d0e56c7de6c59.jpg,0.0146823052906927,0
images/cow_1-_2596_jpg.rf.f0890d9b53b5da39dfd7ee9b2a9b7d62.jpg,0.0237468203743114,0
images/cow_1-_573_jpg.rf.cf13cfb459057cade86c74afe0f24895.jpg,0.0175703251533383,0
images/cow_1-_5636_jpg.rf.efe750e0e6ac5716a79364786d34a353.jpg,0.0495457579891446,0
images/cow_1-_500_jpg.rf.4c18a5673a112988c18ae6480db12aff.jpg,0.0102833593603193,0
images/cow_1-_3025_jpg.rf.698f5e0080814df43ba1bc198c8c7d7a.jpg,0.0193319237138958,0
images/cow_1-_2686_jpg.rf.8c0edf7dabbd166357179e40755f8df4.jpg,0.0205758924938679,0
images/cow_1-_5236_jpg.rf.4f8713218cee01242ade25b2cb29593c.jpg,0.0059993446094124,0
images/cow_1-_4937_jpg.rf.3601f33e324fd6f24d5fa1c5e8c589c0.jpg,0.0034426650680825,0
images/cow_1-_5170_jpg.rf.37bd15e23f7f265ced2f9aecc5c21e58.jpg,0.0405261785879003,0
images/cow_1-_2494_jpg.rf.35675e952f2a88cbb3a304746595ef19.jpg,0.0370795531691662,0
images/cow_1-_3811_jpg.rf.411c9139efd52a17094c8b3f30df6377.jpg,0.0139638645487244,0
images/cow_1-_610_jpg.rf.16673bb03cd0851c6e250ead91ec6368.jpg,0.0040737678685726,0
images/cow_1-_1103_jpg.rf.dcdbbea108790dbedca5e31fe1e500c3.jpg,0.0042130433544934,0
images/cow_1-_2203_jpg.rf.2dc31c81e6d4db41677b088dad1e7bb8.jpg,0.0049191515814937,0
images/cow_1-_17_jpg.rf.3056c45d4ffcd3475bfecb6a4fa0b09c.jpg,0.02933854250114,0
images/cow_1-_4648_jpg.rf.720917a6e8480007b746f32a73c42894.jpg,0.0504555666500249,0
images/cow_1-_901_jpg.rf.daf6fa64e6e16ab09fec4a67cb9fceba.jpg,0.0352456495553448,0
images/cow_1-_5264_jpg.rf.96d321ebf3daef64141cfc362d27321f.jpg,0.001000054948074,0
images/cow_1-_394_jpg.rf.1ed5aeb1cc4c345f08a0dd4759593c54.jpg,0.0189760450915922,0
images/cow_1-_2929_jpg.rf.2aa933302e0d52bf48e97ef0b6056c00.jpg,0.0398171153402832,0
images/cow_1-_5196_jpg.rf.9702332d60a40e44f4f2f8eda97099a8.jpg,0.0301087415278432,0
images/cow_1-_1775_jpg.rf.b232ca5eef877691905d715828fa37c3.jpg,0.0060708639072444,0
images/cow_1-_1095_jpg.rf.f6cc581c8c6ba2d8858051c1c15129d7.jpg,0.0245768292210558,0
images/cow_1-_5237_jpg.rf.a0e5408b1f89bc050245baf913558725.jpg,0.004648252435863,0
images/cow_1-_4103_jpg.rf.7e732f77c8cf91d8672ab29c6292a8f0.jpg,0.0118946261331196,0
images/cow_1-_4253_jpg.rf.8f06646a81e838eafea5d50d92f2ca0f.jpg,0.0177762199243884,0
images/cow_1-_5736_jpg.rf.e35ade0725764585a4ef16effe5addb2.jpg,0.0196427011988971,0
images/cow_1-_3609_jpg.rf.d3e1617c0b6d86344a1fb89e2083d1b5.jpg,0.0694189414011954,0
images/cow_1-_4100_jpg.rf.200caba64272682d80a9ada11eba6fe4.jpg,0.0036682898513334,0
images/cow_1-_1821_jpg.rf.ffeafec22445f89eae0065193f669c7d.jpg,0.0119329685951837,0
images/cow_1-_3922_jpg.rf.9642d82ab3f40107163aa110a25011d1.jpg,0.0066975074224953,0
images/cow_1-_3597_jpg.rf.f96a4be109d0bd7958a84f192483df3f.jpg,0.0136621472053126,0
images/cow_1-_3166_jpg.rf.866dcad8846ac09a37816cbc380e79fb.jpg,0.0009028797822307,0
images/cow_1-_1111_jpg.rf.e4ccc87e58720ac777941e0720fbea10.jpg,0.02946605362956,0
images/cow_1-_3077_jpg.rf.94c854a2e6b9c056184fbe77925108fd.jpg,0.0277037581549205,0
images/cow_1-_5886_jpg.rf.b1ef82a15b8bd6ff3022ca90bed57e92.jpg,0.0337733910186342,0
images/cow_1-_3851_jpg.rf.a579e30c65969889826a7af95c7a881c.jpg,0.0216240179297096,0
images/cow_1-_4342_jpg.rf.2c62fa221afa4fcbee0e2011f9eb50ba.jpg,0.0310816915111713,0
images/cow_1-_2420_jpg.rf.f8dbeb00a4dab7fd584f97227f01f837.jpg,0.0071760390306513,0
images/cow_1-_3567_jpg.rf.bd2e765ca1182804ae2c917f766d5079.jpg,0.0536844536844536,0
images/cow_1-_3035_jpg.rf.3cc954ba4c50b8fd984fded0e77edd95.jpg,0.0420380351266463,0
images/cow_1-_4873_jpg.rf.7de660c8a48703c2f16e1d36f11da1d0.jpg,0.0172010788133053,0
images/cow_1-_138_jpg.rf.c891d7e4c3e4b447aef6bb36dc00fce5.jpg,0.0036975427285969,0
images/cow_1-_5289_jpg.rf.8ddb79f20d9086cf15eb3e426c88dedc.jpg,0.0047935080438157,0
images/cow_1-_2040_jpg.rf.dce9403892cabc5c2757fb3030436bfa.jpg,0.0346559311803761,0
images/cow_1-_4941_jpg.rf.4c6735fecb24d255412f51e5e2a1ac3e.jpg,0.0372979015386293,0
images/cow_1-_5263_jpg.rf.e86d7a7a3b4e1faab70b891e38c9c0f6.jpg,0.0531257092561736,0
images/cow_1-_4133_jpg.rf.b54f49fc29645ff0b8ef602b676705f4.jpg,0.1242237257197277,0
images/cow_1-_1491_jpg.rf.f04c86c708a913beac3508b9a64bbdb1.jpg,0.0076141415168409,0
images/cow_1-_2154_jpg.rf.5493f8925e482288117c0008dd0f88fc.jpg,0.0222619579794367,0
images/cow_1-_4984_jpg.rf.8d6437d28fa650172de59c5b352062f4.jpg,0.0055073941866394,0
images/cow_1-_1376_jpg.rf.dc950e532a6af0e97ba3d432ba2101f6.jpg,0.0428481858726384,0
images/cow_1-_2426_jpg.rf.77c37bfbe9b3f13c4e972dce7d3c95a8.jpg,0.0568821357327787,0
images/cow_1-_5110_jpg.rf.ab3f2365e0e8c2808a8014a26e1b7e57.jpg,0.0016482496053486,0
images/cow_1-_1279_jpg.rf.0a5121b056b9411d7b1849aefa4080fb.jpg,0.0121692145649728,0
images/cow_1-_4029_jpg.rf.b50b370b727882fc74fbef19b1dd903e.jpg,0.0406186598482532,0
images/cow_1-_4394_jpg.rf.565bfb3dcb227db9e39b85d338acb120.jpg,0.0125890667820568,0
images/cow_1-_225_jpg.rf.f4bded9336b84926ef232570f98cbcac.jpg,0.0266705197440111,0
images/cow_1-_3355_jpg.rf.ce3b36caa97575f79570c5ce4ab6b20c.jpg,0.0979225053351502,0
images/cow_1-_3079_jpg.rf.b9102eda1b6c22c3eeea903f9f842d7e.jpg,0.0358642358374005,0
images/cow_1-_5859_jpg.rf.91526d0f71a49ae137cf51020ea4bc7f.jpg,0.0122505897225371,0
images/cow_1-_4127_jpg.rf.2bc1ff33708bece56be4301c5b066573.jpg,0.0117693364907503,0
images/cow_1-_5941_jpg.rf.174b85ebe5f0fa6a7d3c06d313657751.jpg,0.0537785738655748,0
images/cow_1-_3402_jpg.rf.7f4bdcd26d8da855d2b961243a848c61.jpg,0.0492197395442639,0
images/cow_1-_4989_jpg.rf.214735ff173205e85967fd833d54b49c.jpg,0.0152822298732307,0
images/cow_1-_792_jpg.rf.a19ecb49e4cf3bd011a17c5e7d784ef6.jpg,0.0162669931267353,0
images/cow_1-_1352_jpg.rf.d3e8b1e5bd21e0f59134824b2ac044de.jpg,0.004908063903123,0
images/cow_1-_667_jpg.rf.6077b9a13bd0a96b9ce1547d46ce17df.jpg,0.0602353048129152,0
images/cow_1-_3117_jpg.rf.ecdbc991c9e26922184c3c71daa1c893.jpg,0.0420518531565878,0
images/cow_1-_4117_jpg.rf.127b97d64970c5e779a0976583cbaf3e.jpg,0.0014795971342539,0
images/cow_1-_5925_jpg.rf.c1ccb5a754ec94082b0635efa1214208.jpg,0.0314551866546019,0
images/cow_1-_1750_jpg.rf.8568eea922795324fba3eef80792d5ac.jpg,0.0235171152338646,0
images/cow_1-_4229_jpg.rf.e172fb800f0783463eca419b81a9664b.jpg,0.018312408946782,0
images/cow_1-_2400_jpg.rf.284c0f4da3be02bd518dc0efcfba6b13.jpg,0.0265489145294471,0
images/cow_1-_4015_jpg.rf.7167fdca7639ba3d832e3b7efaf771f9.jpg,0.068875371629703,0
images/cow_1-_3904_jpg.rf.064a996c852475be7e675beb2ad951ff.jpg,0.0530549453044727,0
images/cow_1-_536_jpg.rf.c78ef8735cfee99649bdd0377b693961.jpg,0.0028090657458412,0
images/cow_1-_1554_jpg.rf.db0886a92ab50e4f8258b3361ce8d774.jpg,0.0322546041711362,0
images/cow_1-_538_jpg.rf.5f1e86fadcb7e449219b9642a6577049.jpg,0.0978977585756951,0
images/cow_1-_1051_jpg.rf.e3fa63269766c1bbcacb94159494e8cb.jpg,0.0228392953003757,0
images/cow_1-_1991_jpg.rf.7385525e45a2fbadf2ec8c05700e9022.jpg,0.0298526285446618,0
images/cow_1-_1408_jpg.rf.7051fc4766735b7d51bd2e1d7b61eccd.jpg,0.0521264994547437,0
images/cow_1-_5675_jpg.rf.d19c007e9892f3a20abb73c9151adad3.jpg,0.0135712059831723,0
images/cow_1-_3484_jpg.rf.ca3378fc0fce0670e302005dd2924f7d.jpg,0.0001778884639331,0
images/cow_1-_4812_jpg.rf.00f2d9fc63fad75d1ed475b61e1c5ba1.jpg,0.0444941711938434,0
images/cow_1-_4553_jpg.rf.a9ef3b2c95fa50a6549a94d0d14495ef.jpg,0.0067482917440854,0
images/cow_1-_2765_jpg.rf.8cf7d518e5e903e2920414ecfdcaa609.jpg,0.0312010702309035,0
images/cow_1-_1964_jpg.rf.b7300f96cd5e3c682c74ec6e0afc069a.jpg,0.0677800895986803,0
images/cow_1-_5147_jpg.rf.e0a0cae64fd1f55badedaad19f2a00b4.jpg,0.0173793492438396,0
images/cow_1-_75_jpg.rf.9cba9e5b31f96218b17c59e83cf68380.jpg,0.012629863515991,0
images/cow_1-_3603_jpg.rf.2a5d94c51ba13682c853ae9ff70d5f5f.jpg,0.0120764883305514,0
images/cow_1-_3147_jpg.rf.6402886e7f7165eaf91f0650c37683de.jpg,0.0013339123960789,0
images/cow_1-_5098_jpg.rf.f87695f732b438afbf2fd3235c5c2c02.jpg,0.0440362992154452,0
images/cow_1-_5079_jpg.rf.1a0e8f53a8c13daa819dc503604b4834.jpg,0.0041925577210221,0
images/cow_1-_4318_jpg.rf.799d6e8502e566c9d9416934f48ac751.jpg,0.0193716295694372,0
images/cow_1-_5908_jpg.rf.5fce65284b622a6e96a0b1c54c315086.jpg,0.0272857947961322,0
images/cow_1-_2190_jpg.rf.9bc3abb0c91c11d66d054201d30a9175.jpg,0.0033736388536308,0
images/cow_1-_1280_jpg.rf.e9722dcb6215f1cdd618d8693e9c4943.jpg,0.0180205399163706,0
images/cow_1-_5684_jpg.rf.2f75676b4bfb014d93c9f0bd5eab2c33.jpg,0.029793539835182,0
images/cow_1-_5356_jpg.rf.e66802139225247ed8e9b484258f6198.jpg,0.0769775293135368,0
images/cow_1-_202_jpg.rf.b3b087300cac037b5d1674dc3aca13bd.jpg,0.0027096021526283,0
images/cow_1-_3948_jpg.rf.d6af2033c6925aee458428d276100691.jpg,0.142647283496492,0
images/cow_1-_2134_jpg.rf.8b48ad868f990694b2c47f90c2988ef3.jpg,0.0613763896829053,0
images/cow_1-_1931_jpg.rf.3f740adf675b1ef5ea04e94011483f01.jpg,0.0668393272389482,0
images/cow_1-_4315_jpg.rf.50660c3c3f49a1b4c7c67910c03d7b4f.jpg,0.0079955855358731,0
images/cow_1-_4251_jpg.rf.42917bc4922b02f36a0ba680dfb98f7e.jpg,0.0152188525820493,0
images/cow_1-_2053_jpg.rf.858e6cdb61a30390db491cd30d39ce70.jpg,0.0807015349985931,0
images/cow_1-_2127_jpg.rf.694a718f42fdb426f8664b2d0d501726.jpg,0.0015229296089243,0
images/cow_1-_100_jpg.rf.e5f386a8353e71e42cbd33de68a0c9fe.jpg,0.0222871687301749,0
images/cow_1-_4683_jpg.rf.ac100eda2b9b31176ee69c7065aa57af.jpg,0.0355048387816081,0
images/cow_1-_5403_jpg.rf.c7a80ab0ad0d71ab3f7cd2fd63c33a71.jpg,0.0991560260240903,0
images/cow_1-_590_jpg.rf.044f7f20773521a9b5eee2460f69be94.jpg,0.00596780681451,0
images/cow_1-_1678_jpg.rf.0d9c8e5520c6e33cc2faccd8741cc553.jpg,0.0430646985471101,0
